    8900          72.64160016          23.16879686    47800598.68595706    47800621.85475392
    9000          72.64160016          23.16879686  1428356156.03473210  1428356179.20352888
    9100          72.64160016          23.16879686  889218759062.35681152  889218759085.52563477
    9200          72.64160016          23.16879686   150804201.62822887   150804224.79702574
    9300          72.64160016          23.16879686   485522183.93577009   485522207.10456693
    9400          72.64160016          23.16879686  3098296758.81627989  3098296781.98507690
    9500          72.64160016          23.16879686  81988769870.03219604  81988769893.20098877
    9600          72.64160016          23.16879686    43031889.53462610    43031912.70342296
    9700          72.64160016          23.16879686  2711068826.33761120  2711068849.50640821
    9800          72.64160016          23.16879686  8809771356491.99804688  8809771356515.16601562
    9900          72.64160016          23.16879686  998476257406.34008789  998476257429.50891113
   10000          72.64160016          23.16879686  1330211581569.69873047  1330211581592.86743164
