3500 55.43527871020845 17.68089784172162 -155.0961368751206 -137.415239033399 
3600 55.08690237176703 17.569784366805123 -155.00142731883096 -137.43164295202584 
3700 56.84775111965129 18.13140122073702 -155.56341108536498 -137.43200986462796 
3800 51.62383795207651 16.46525148362195 -153.98189032374788 -137.51663884012592 
3900 52.189697152379125 16.645730394274683 -154.10777280106706 -137.46204240679236 
4000 52.04666174242516 16.60010972581254 -153.99312271621446 -137.39301299040193 
4100 56.742417619326794 18.09780545100554 -155.5687255529001 -137.47092010189456 
4200 51.995663704803036 16.58384407126359 -154.0420674353835 -137.4582233641199 
4300 51.525260763588726 16.433810617088426 -153.89632661741655 -137.46251600032812 
4400 53.09176630728276 16.93344235216698 -154.37686867846355 -137.44342632629656 
4500 55.28487064992072 17.632925690947005 -154.9981899344461 -137.3652642434991 
4600 50.52518183863118 16.114838768885612 -153.47953147384106 -137.36469270495544 
4700 54.85030846633985 17.49432352726105 -154.83151176200485 -137.3371882347438 
4800 51.57101471240598 16.448403686947824 -153.90307468126164 -137.45467099431383 
4900 44.17251591878345 14.08867709414093 -151.44007900522888 -137.35140191108795 
5000 51.640462283661925 16.470553758911038 -153.9101577014522 -137.43960394254117 
5100 52.1411596196453 16.63024950957954 -154.0419816147322 -137.41173210515268 
5200 51.705789405366936 16.491389627189037 -153.82849512529472 -137.3371054981057 
5300 54.396513119937325 17.349587010236664 -154.7533063036524 -137.40371929341575 
5400 48.75465467097068 15.550135015143447 -152.93395759611644 -137.383822580973 
5500 47.7583333869147 15.232361654013348 -152.5736856085074 -137.34132395449404 
5600 51.92641381730667 16.561757049878263 -153.84822060103815 -137.2864635511599 
5700 55.29875640735736 17.63735450711614 -155.03025581428287 -137.39290130716674 
5800 53.26364238729473 16.988261656458988 -154.40890117371663 -137.42063951725765 
5900 53.03784333783391 16.91624380033627 -154.2457468427673 -137.329503042431 
6000 52.81526167026317 16.845252117470725 -154.21387166858744 -137.36861955111672 
6100 52.35259097423596 16.697684837190973 -154.10909351379115 -137.4114086766002 
6200 50.29292924803721 16.040762577274243 -153.4911164825615 -137.45035390528724 
6300 46.401626185903446 14.799644402827402 -152.324808024342 -137.5251636215146 
6400 52.2924594925574 16.67850610102573 -154.1025636288107 -137.42405752778498 
6500 49.72863572710139 15.860783034850217 -153.30014759194776 -137.43936455709755 
6600 47.905575077221194 15.27932390160952 -152.63253987899608 -137.35321597738655 
6700 53.89078530940152 17.188286806434235 -154.65913996067525 -137.470853154241 
6800 55.19471083464621 17.60416951761503 -155.11799153588055 -137.51382201826553 
6900 49.4048192343749 15.757502841071606 -153.09500514145708 -137.33750230038547 
7000 50.49804035225561 16.106182082042068 -153.45973874920418 -137.3535566671621 
7100 48.79513591553545 15.563046373511408 -152.86876787581159 -137.30572150230017 
7200 53.43140350304826 17.041768506581583 -154.35235429454693 -137.31058578796535 
7300 52.86895902329745 16.862378709696102 -154.32051345200688 -137.4581347423108 
7400 48.57924756726417 15.494189502583481 -152.94898069250047 -137.454791189917 
7500 51.64951196387039 16.47344012432651 -153.94774745363435 -137.47430732930783 
7600 53.976958419551885 17.215771433421263 -154.64319599196625 -137.427424558545 
7700 53.7315748387566 17.13750715614113 -154.4904846653158 -137.35297750917465 
7800 51.2575521153524 16.348425833771007 -153.6980283785434 -137.34960254477238 
7900 51.63288136196112 16.468135849138477 -153.9231746860226 -137.4550388368841 
8000 55.707783026524346 17.7678121874291 -155.2699231704655 -137.5021109830364 
8100 53.452293754541245 17.048431382842498 -154.5078523680557 -137.4594209852132 
8200 48.130868558871065 15.351180508559771 -152.76628118690388 -137.41510067834412 
8300 55.33185520301499 17.64791125794923 -155.11524086658326 -137.46732960863403 
8400 51.35842329930797 16.380598362532254 -153.86330428307525 -137.482705920543 
8500 49.547584993791745 15.803037505391426 -153.25671844008951 -137.4536809346981 
8600 52.235792448028796 16.66043233557142 -154.19385543779384 -137.53342310222243 
8700 52.37053726160453 16.703408745882058 -153.98998117933354 -137.28657243345148 
8800 54.05511452095033 17.240699062120616 -154.55027183695114 -137.3095727748305 
8900 52.953069702991385 16.88920553134591 -154.21468112746874 -137.32547559612283 
9000 52.64848919421717 16.792060590695964 -154.2387005285555 -137.44663993785954 
9100 48.471002094790535 15.459664969016327 -152.86647097843857 -137.40680600942224 
9200 49.74358071327909 15.865549688504746 -153.2729513744483 -137.40740168594354 
9300 52.946094449812584 16.88698079753481 -154.23634071362437 -137.34935991608955 
9400 53.43536380542505 17.043031631858042 -154.44005239326816 -137.39702076141012 
9500 53.35173356945325 17.0163580461361 -154.25178547035898 -137.23542742422288 
9600 52.0445789762265 16.599445434457948 -153.9606236491193 -137.36117821466135 
9700 58.13477624139499 18.5418936044091 -155.87126164404955 -137.32936803964046 
9800 54.143585305634325 17.26891652476118 -154.61345579769284 -137.34453927293166 
9900 51.08793354356185 16.294326554220795 -153.5916439498615 -137.2973173956407 
10000 53.55321762485272 17.080620715741798 -154.36673225464523 -137.28611153890344 
